dataset,teacher,d,seed,sampler,teacher_auroc,coverage,coverage_wide,radiality,fid,student_auroc,topk
32_shuttle,ocsvm,9,5,uniform_box,0.9986403110157026,0.0002848191398461977,0.007120478496154941,0.983906426725262,0.7786930973894202,0.7167368933959649,0.71461122187411
32_shuttle,ocsvm,9,5,uniform_shell,0.9986403110157026,0.0002848191398461977,0.007120478496154941,0.983906426725262,0.03609482132900186,0.31655215584295615,0.12019367701509541
32_shuttle,ocsvm,9,5,wide_shell,0.9986403110157026,0.0002848191398461977,0.007120478496154941,0.983906426725262,-0.5199568682906308,0.8715344963564845,0.7197379663913415
32_shuttle,ocsvm,9,5,multiscale_shell,0.9986403110157026,0.0002848191398461977,0.007120478496154941,0.983906426725262,0.46538329827326147,0.9927509330101184,0.9629735118199944
32_shuttle,ocsvm,9,5,shell_box_mix,0.9986403110157026,0.0002848191398461977,0.007120478496154941,0.983906426725262,0.15771894592646069,0.7151660893472345,0.7231557960694959
32_shuttle,kde,9,2,normals_only,0.9985149715995629,0.0014240956992309882,0.004557106237539163,0.671097592225064,0.5979766395137237,0.9892302075440782,0.9612645969809172
32_shuttle,kde,9,2,gaussian_jitter,0.9985149715995629,0.0014240956992309882,0.004557106237539163,0.671097592225064,0.3469529999221019,0.9853900977512484,0.9541441184847622
32_shuttle,kde,9,2,uniform_box,0.9985149715995629,0.0014240956992309882,0.004557106237539163,0.671097592225064,-0.4842366808440458,0.7433287189766824,0.22728567359726573
32_shuttle,kde,9,2,uniform_shell,0.9985149715995629,0.0014240956992309882,0.004557106237539163,0.671097592225064,0.1273983279373591,0.9883959693842916,0.9564226716035318
32_shuttle,kde,9,2,wide_shell,0.9985149715995629,0.0014240956992309882,0.004557106237539163,0.671097592225064,0.16002411468722713,0.987232499693337,0.9658217032184563
32_shuttle,kde,9,2,multiscale_shell,0.9985149715995629,0.0014240956992309882,0.004557106237539163,0.671097592225064,0.5035664300783349,0.9837377668479919,0.9604101395613786
32_shuttle,kde,9,2,shell_box_mix,0.9985149715995629,0.0014240956992309882,0.004557106237539163,0.671097592225064,-0.3127126562106388,0.029201384726876042,0.025064084306465395
32_shuttle,ocsvm,9,3,normals_only,0.9985420139222475,0.0005696382796923954,0.0031330105383081744,0.9533168748331008,-0.44065710717367207,0.5675256669631491,0.3996012532042153
32_shuttle,ocsvm,9,3,gaussian_jitter,0.9985420139222475,0.0005696382796923954,0.0031330105383081744,0.9533168748331008,-0.28986354387199276,0.3545731241900425,0.33608658501851324
32_shuttle,ocsvm,9,3,uniform_box,0.9985420139222475,0.0005696382796923954,0.0031330105383081744,0.9533168748331008,-0.7161778876549617,0.8112498736608676,0.6120763315294788
32_shuttle,ocsvm,9,3,uniform_shell,0.9985420139222475,0.0005696382796923954,0.0031330105383081744,0.9533168748331008,-0.3233989433817761,0.4018169991539402,0.3355169467388209
32_shuttle,ocsvm,9,3,wide_shell,0.9985420139222475,0.0005696382796923954,0.0031330105383081744,0.9533168748331008,-0.3444771195855214,0.36688107996139896,0.23668470521219026
32_shuttle,ocsvm,9,3,multiscale_shell,0.9985420139222475,0.0005696382796923954,0.0031330105383081744,0.9533168748331008,-0.23962216145181028,0.9846800493339941,0.9296496724579891
32_shuttle,ocsvm,9,3,shell_box_mix,0.9985420139222475,0.0005696382796923954,0.0031330105383081744,0.9533168748331008,-0.7618264214104756,0.8676174084177503,0.6656223298205639
32_shuttle,iforest,9,8,normals_only,0.996282555382527,0.0005696382796923954,0.005411563657077755,0.6469991678841787,-0.47928765603935547,0.9880575404642622,0.9532896610652236
32_shuttle,iforest,9,8,gaussian_jitter,0.996282555382527,0.0005696382796923954,0.005411563657077755,0.6469991678841787,-0.5975516744758429,0.9923610561961459,0.9564226716035318
32_shuttle,iforest,9,8,uniform_box,0.996282555382527,0.0005696382796923954,0.005411563657077755,0.6469991678841787,-0.4709752402368179,0.9914056899246303,0.9740814582739961
32_shuttle,iforest,9,8,uniform_shell,0.996282555382527,0.0005696382796923954,0.005411563657077755,0.6469991678841787,0.405027805873492,0.9932567644045855,0.946738820848761
32_shuttle,iforest,9,8,wide_shell,0.996282555382527,0.0005696382796923954,0.005411563657077755,0.6469991678841787,0.5203620600644555,0.9025579637940788,0.731985189404728
32_shuttle,iforest,9,8,multiscale_shell,0.996282555382527,0.0005696382796923954,0.005411563657077755,0.6469991678841787,0.49246217147060256,0.9900476504720309,0.9310737681572202
32_shuttle,iforest,9,8,shell_box_mix,0.996282555382527,0.0005696382796923954,0.005411563657077755,0.6469991678841787,-0.6162925149922547,0.9923146568689148,0.976929649672458
32_shuttle,knn,9,6,normals_only,0.9981071623766012,0.0022785531187695814,0.013671318712617488,0.9944524832884949,0.6621722749275984,0.9849619942898211,0.9601253204215323
32_shuttle,knn,9,6,gaussian_jitter,0.9981071623766012,0.0022785531187695814,0.013671318712617488,0.9944524832884949,0.5612712351638953,0.829347873138816,0.5428652805468528
32_shuttle,knn,9,6,uniform_box,0.9981071623766012,0.0022785531187695814,0.013671318712617488,0.9944524832884949,-0.6186700105120183,0.6557757002786909,0.2833950441469667
32_shuttle,knn,9,6,uniform_shell,0.9981071623766012,0.0022785531187695814,0.013671318712617488,0.9944524832884949,-0.42237535347520305,0.7081601783253735,0.4144118484762176
32_shuttle,knn,9,6,wide_shell,0.9981071623766012,0.0022785531187695814,0.013671318712617488,0.9944524832884949,0.37884390983421107,0.9516403792963177,0.8128738251210481
32_shuttle,knn,9,6,multiscale_shell,0.9981071623766012,0.0022785531187695814,0.013671318712617488,0.9944524832884949,-0.5532909500516352,0.9948471129046462,0.9743662774138422
32_shuttle,knn,9,6,shell_box_mix,0.9981071623766012,0.0022785531187695814,0.013671318712617488,0.9944524832884949,-0.6427717124437616,0.620420112729996,0.3053261179151239
32_shuttle,knn,9,2,normals_only,0.9995230604031515,0.0014240956992309882,0.004557106237539163,0.9899024214268607,-0.44521567698267805,0.9930810392929448,0.9720877242950726
32_shuttle,knn,9,2,gaussian_jitter,0.9995230604031515,0.0014240956992309882,0.004557106237539163,0.9899024214268607,0.6360601498452665,0.996880360665607,0.9777841070919966
32_shuttle,knn,9,2,uniform_box,0.9995230604031515,0.0014240956992309882,0.004557106237539163,0.9899024214268607,-0.1171730855555983,0.9641932155461066,0.8752492167473654
32_shuttle,knn,9,2,uniform_shell,0.9995230604031515,0.0014240956992309882,0.004557106237539163,0.9899024214268607,0.608752386031961,0.9971946464398757,0.9589860438621476
32_shuttle,knn,9,2,wide_shell,0.9995230604031515,0.0014240956992309882,0.004557106237539163,0.9899024214268607,0.6168803034796927,0.9920938195646255,0.9555682141839932
32_shuttle,knn,9,2,multiscale_shell,0.9995230604031515,0.0014240956992309882,0.004557106237539163,0.9899024214268607,0.6625652788161895,0.997543022535902,0.9618342352606095
32_shuttle,knn,9,2,shell_box_mix,0.9995230604031515,0.0014240956992309882,0.004557106237539163,0.9899024214268607,0.7633668789205017,0.9898386098186724,0.9601253204215323
32_shuttle,ocsvm,9,7,normals_only,0.9989233056735193,0.0,0.002563372258615779,0.973077254723275,0.7958690347525703,0.8005098602506748,0.7422386784391911
32_shuttle,ocsvm,9,7,gaussian_jitter,0.9989233056735193,0.0,0.002563372258615779,0.973077254723275,0.5012991883759854,0.9804262819785463,0.8803759612645969
32_shuttle,ocsvm,9,7,uniform_box,0.9989233056735193,0.0,0.002563372258615779,0.973077254723275,-0.2378240375924846,0.9648216621301213,0.8561663343776702
32_shuttle,ocsvm,9,7,uniform_shell,0.9989233056735193,0.0,0.002563372258615779,0.973077254723275,0.47426485520577943,0.9989483110744859,0.9886072344061521
32_shuttle,ocsvm,9,7,wide_shell,0.9989233056735193,0.0,0.002563372258615779,0.973077254723275,0.511666597960378,0.9993765769897925,0.9777841070919966
32_shuttle,ocsvm,9,7,multiscale_shell,0.9989233056735193,0.0,0.002563372258615779,0.973077254723275,-0.02878247122911207,0.999182107199766,0.9863286812873825
32_shuttle,ocsvm,9,7,shell_box_mix,0.9989233056735193,0.0,0.002563372258615779,0.973077254723275,0.7443871038890156,0.7361553055087661,0.7180290515522643
31_satimage-2,iforest,36,5,normals_only,0.9926678002417857,0.6338028169014085,1.0,0.8299643680861808,0.805751414826055,0.9701306232369794,0.8450704225352113
31_satimage-2,iforest,36,5,gaussian_jitter,0.9926678002417857,0.6338028169014085,1.0,0.8299643680861808,0.8073443722773791,0.985453544715607,0.8309859154929577
31_satimage-2,iforest,36,5,uniform_box,0.9926678002417857,0.6338028169014085,1.0,0.8299643680861808,0.17485642423586667,0.9593878694357352,0.7323943661971831
31_satimage-2,iforest,36,5,uniform_shell,0.9926678002417857,0.6338028169014085,1.0,0.8299643680861808,0.27378746594967696,0.9508762273571646,0.7323943661971831
31_satimage-2,iforest,36,5,wide_shell,0.9926678002417857,0.6338028169014085,1.0,0.8299643680861808,0.8407126388893253,0.9824557954847016,0.7746478873239436
31_satimage-2,iforest,36,5,multiscale_shell,0.9926678002417857,0.6338028169014085,1.0,0.8299643680861808,0.796260742010798,0.9893457043727825,0.8591549295774648
31_satimage-2,iforest,36,5,shell_box_mix,0.9926678002417857,0.6338028169014085,1.0,0.8299643680861808,0.9329029553880589,0.9824263094266927,0.8169014084507042
32_shuttle,kde,9,7,normals_only,0.9989051358319373,0.0,0.002563372258615779,0.2917173775431969,-0.0974664472281349,0.8165176156489171,0.459698091711763
32_shuttle,kde,9,7,gaussian_jitter,0.9989051358319373,0.0,0.002563372258615779,0.2917173775431969,-0.0637437332801299,0.6509594176213374,0.5143833665622329
32_shuttle,kde,9,7,uniform_box,0.9989051358319373,0.0,0.002563372258615779,0.2917173775431969,-0.04004416734819692,0.9931846598750614,0.9874679578467673
32_shuttle,kde,9,7,uniform_shell,0.9989051358319373,0.0,0.002563372258615779,0.2917173775431969,0.11387783521291026,0.9860594077341444,0.9043007690116776
32_shuttle,kde,9,7,wide_shell,0.9989051358319373,0.0,0.002563372258615779,0.2917173775431969,0.20548055016893182,0.982937569024154,0.9601253204215323
32_shuttle,kde,9,7,multiscale_shell,0.9989051358319373,0.0,0.002563372258615779,0.2917173775431969,-0.11013402602287606,0.3601904169406306,0.27684420393050413
32_shuttle,kde,9,7,shell_box_mix,0.9989051358319373,0.0,0.002563372258615779,0.2917173775431969,0.13681682804346462,0.9962132250654038,0.9874679578467673
31_satimage-2,ocsvm,36,7,normals_only,0.9961373264008335,0.6619718309859155,1.0,0.930983601059727,-0.32727455649082804,0.3987891058844343,0.1267605633802817
31_satimage-2,ocsvm,36,7,gaussian_jitter,0.9961373264008335,0.6619718309859155,1.0,0.930983601059727,-0.3157382876689359,0.8134711970356683,0.4788732394366197
31_satimage-2,ocsvm,36,7,uniform_box,0.9961373264008335,0.6619718309859155,1.0,0.930983601059727,0.1485965324122204,0.9552106778844737,0.7183098591549296
31_satimage-2,ocsvm,36,7,uniform_shell,0.9961373264008335,0.6619718309859155,1.0,0.930983601059727,-0.10308863476307052,0.9121217184474607,0.4788732394366197
31_satimage-2,ocsvm,36,7,wide_shell,0.9961373264008335,0.6619718309859155,1.0,0.930983601059727,0.665716489486569,0.9780034007253571,0.8028169014084507
31_satimage-2,ocsvm,36,7,multiscale_shell,0.9961373264008335,0.6619718309859155,1.0,0.930983601059727,0.2064455548475804,0.9434260833669146,0.6197183098591549
31_satimage-2,ocsvm,36,7,shell_box_mix,0.9961373264008335,0.6619718309859155,1.0,0.930983601059727,0.2827056574667159,0.9682926589544245,0.6619718309859155
32_shuttle,ocsvm,9,4,normals_only,0.9979961938805573,0.0,0.0011392765593847907,0.9617532637258787,-0.14957975115795852,0.266551750957903,0.18570207917972087
32_shuttle,ocsvm,9,4,gaussian_jitter,0.9979961938805573,0.0,0.0011392765593847907,0.9617532637258787,0.6339655831054423,0.9871923610886869,0.9746510965536884
32_shuttle,ocsvm,9,4,uniform_box,0.9979961938805573,0.0,0.0011392765593847907,0.9617532637258787,0.278143706861292,0.8873762238900378,0.703218456280262
32_shuttle,ocsvm,9,4,uniform_shell,0.9979961938805573,0.0,0.0011392765593847907,0.9617532637258787,-0.7173448431702332,0.39997857108366935,0.3329535744802051
32_shuttle,ocsvm,9,4,wide_shell,0.9979961938805573,0.0,0.0011392765593847907,0.9617532637258787,-0.5287551894095041,0.963920780390447,0.9205354599829109
32_shuttle,ocsvm,9,4,multiscale_shell,0.9979961938805573,0.0,0.0011392765593847907,0.9617532637258787,-0.804431632677504,0.9593899666884572,0.8100256337225862
32_shuttle,ocsvm,9,4,shell_box_mix,0.9979961938805573,0.0,0.0011392765593847907,0.9617532637258787,-0.506948206993461,0.6285993156542857,0.3768157220165195
31_satimage-2,iforest,36,0,normals_only,0.9938668999341478,0.6197183098591549,1.0,0.6549180052986351,-0.02874006505919045,0.9508369126131527,0.6901408450704225
31_satimage-2,iforest,36,0,gaussian_jitter,0.9938668999341478,0.6197183098591549,1.0,0.6549180052986351,0.17505617223917636,0.977364536135164,0.8169014084507042
31_satimage-2,iforest,36,0,uniform_box,0.9938668999341478,0.6197183098591549,1.0,0.6549180052986351,0.5214795935477381,0.9775021377392057,0.8169014084507042
31_satimage-2,iforest,36,0,uniform_shell,0.9938668999341478,0.6197183098591549,1.0,0.6549180052986351,0.6447231630839397,0.9661008619757625,0.8309859154929577
31_satimage-2,iforest,36,0,wide_shell,0.9938668999341478,0.6197183098591549,1.0,0.6549180052986351,0.48723967939904095,0.9434948841689355,0.5492957746478874
31_satimage-2,iforest,36,0,multiscale_shell,0.9938668999341478,0.6197183098591549,1.0,0.6549180052986351,0.15919380260907476,0.9884906086905242,0.9014084507042254
31_satimage-2,iforest,36,0,shell_box_mix,0.9938668999341478,0.6197183098591549,1.0,0.6549180052986351,0.7476441195211108,0.9744454163922825,0.8732394366197183
30_satellite,kde,36,6,normals_only,0.8853892000407586,0.656679764243615,0.9287819253438114,0.9951005631681306,0.8624251220163967,0.828561328301671,0.8948919449901768
30_satellite,kde,36,6,gaussian_jitter,0.8853892000407586,0.656679764243615,0.9287819253438114,0.9951005631681306,-0.10683391562414511,0.6036993802188452,0.7003929273084479
30_satellite,kde,36,6,uniform_box,0.8853892000407586,0.656679764243615,0.9287819253438114,0.9951005631681306,0.6295019957426535,0.6692085678890078,0.7475442043222004
30_satellite,kde,36,6,uniform_shell,0.8853892000407586,0.656679764243615,0.9287819253438114,0.9951005631681306,-0.4226430551790567,0.4729527289498758,0.6080550098231827
30_satellite,kde,36,6,wide_shell,0.8853892000407586,0.656679764243615,0.9287819253438114,0.9951005631681306,0.11300444961352744,0.5169653247907098,0.6370333988212181
30_satellite,kde,36,6,multiscale_shell,0.8853892000407586,0.656679764243615,0.9287819253438114,0.9951005631681306,-0.28929502390300804,0.504205913216337,0.6331041257367387
30_satellite,kde,36,6,shell_box_mix,0.8853892000407586,0.656679764243615,0.9287819253438114,0.9951005631681306,0.7451334519003083,0.7639222833402755,0.7833988212180747
32_shuttle,ocsvm,9,0,normals_only,0.9980340206415399,0.0011392765593847907,0.013101680432925093,0.9808036562743638,-0.81090239396316,0.5501661828206972,0.3514668185702079
32_shuttle,ocsvm,9,0,gaussian_jitter,0.9980340206415399,0.0011392765593847907,0.013101680432925093,0.9808036562743638,-0.7500683283573181,0.6019570044064491,0.5186556536599259
32_shuttle,ocsvm,9,0,uniform_box,0.9980340206415399,0.0011392765593847907,0.013101680432925093,0.9808036562743638,-0.5614521360986429,0.309351887499139,0.06892623184277984
32_shuttle,ocsvm,9,0,uniform_shell,0.9980340206415399,0.0011392765593847907,0.013101680432925093,0.9808036562743638,-0.7204467477746764,0.9030889880362963,0.6681857020791797
32_shuttle,ocsvm,9,0,wide_shell,0.9980340206415399,0.0011392765593847907,0.013101680432925093,0.9808036562743638,-0.6112466107732076,0.9832538542307839,0.9145542580461407
32_shuttle,ocsvm,9,0,multiscale_shell,0.9980340206415399,0.0011392765593847907,0.013101680432925093,0.9808036562743638,-0.7450835423821851,0.7111951666921761,0.5838792366847052
32_shuttle,ocsvm,9,0,shell_box_mix,0.9980340206415399,0.0011392765593847907,0.013101680432925093,0.9808036562743638,-0.6138206696832489,0.04264215639180037,0.0367416690401595
32_shuttle,ocsvm,9,6,normals_only,0.9970592848690257,0.0022785531187695814,0.013671318712617488,0.9634743153880284,-0.06993930499784837,0.9928065172297585,0.9703788094559954
32_shuttle,ocsvm,9,6,gaussian_jitter,0.9970592848690257,0.0022785531187695814,0.013671318712617488,0.9634743153880284,-0.1766685628274285,0.9803061660794499,0.9629735118199944
32_shuttle,ocsvm,9,6,uniform_box,0.9970592848690257,0.0022785531187695814,0.013671318712617488,0.9634743153880284,-0.36886036181408416,0.306166804244275,0.3021931073768157
32_shuttle,ocsvm,9,6,uniform_shell,0.9970592848690257,0.0022785531187695814,0.013671318712617488,0.9634743153880284,-0.6006529833895302,0.9883818983790501,0.9718029051552264
32_shuttle,ocsvm,9,6,wide_shell,0.9970592848690257,0.0022785531187695814,0.013671318712617488,0.9634743153880284,-0.3935209892406816,0.9775364274082587,0.9319282255767588
32_shuttle,ocsvm,9,6,multiscale_shell,0.9970592848690257,0.0022785531187695814,0.013671318712617488,0.9634743153880284,-0.06878819774777915,0.9922643961379366,0.9752207348333808
32_shuttle,ocsvm,9,6,shell_box_mix,0.9970592848690257,0.0022785531187695814,0.013671318712617488,0.9634743153880284,-0.6506762800655254,0.5947161350892481,0.2976360011392766
31_satimage-2,ocsvm,36,9,normals_only,0.996274928004875,0.49295774647887325,1.0,0.9696837586773535,-0.5340554679902076,0.48452473388832645,0.16901408450704225
31_satimage-2,ocsvm,36,9,gaussian_jitter,0.996274928004875,0.49295774647887325,1.0,0.9696837586773535,0.35343237533116467,0.972125846495582,0.8309859154929577
31_satimage-2,ocsvm,36,9,uniform_box,0.996274928004875,0.49295774647887325,1.0,0.9696837586773535,-0.4650055333847547,0.9499425021868826,0.5211267605633803
31_satimage-2,ocsvm,36,9,uniform_shell,0.996274928004875,0.49295774647887325,1.0,0.9696837586773535,-0.6907005600456085,0.5265227091790099,0.23943661971830985
